,policyID,county
29814,758845,POLK COUNTY
29815,605819,POLK COUNTY
29816,679458,POLK COUNTY
29817,269345,POLK COUNTY
29818,659292,POLK COUNTY
29819,718876,POLK COUNTY
29820,606144,POLK COUNTY
29821,889828,POLK COUNTY
29822,366135,POLK COUNTY
29823,538962,POLK COUNTY
29824,970336,POLK COUNTY
29825,225980,POLK COUNTY
29826,100548,POLK COUNTY
29827,922554,POLK COUNTY
29828,187545,POLK COUNTY
29829,395525,POLK COUNTY
29830,682237,POLK COUNTY
29831,413982,POLK COUNTY
29832,235741,POLK COUNTY
29833,726421,POLK COUNTY
29834,516693,POLK COUNTY
29835,399328,POLK COUNTY
29836,786432,POLK COUNTY
29837,101005,POLK COUNTY
29838,954060,POLK COUNTY
29839,520668,POLK COUNTY
29840,963312,POLK COUNTY
29841,625768,POLK COUNTY
29842,228362,POLK COUNTY
29843,243297,POLK COUNTY
29844,445118,POLK COUNTY
29845,343294,POLK COUNTY
29846,264645,POLK COUNTY
29847,588944,POLK COUNTY
29848,996240,POLK COUNTY
29849,967127,POLK COUNTY
29850,558931,POLK COUNTY
29851,593846,POLK COUNTY
29852,804992,POLK COUNTY
29853,707098,POLK COUNTY
29854,890295,POLK COUNTY
29855,265402,POLK COUNTY
29856,419861,POLK COUNTY
29857,466192,POLK COUNTY
29858,357831,POLK COUNTY
29859,668508,POLK COUNTY
29860,891717,POLK COUNTY
29861,299347,POLK COUNTY
29862,184424,POLK COUNTY
29863,451824,POLK COUNTY
29864,908663,POLK COUNTY
29865,365566,POLK COUNTY
29866,447505,POLK COUNTY
29867,240497,POLK COUNTY
29868,249093,POLK COUNTY
29869,483041,POLK COUNTY
29870,315591,POLK COUNTY
29871,981939,POLK COUNTY
29872,660859,POLK COUNTY
29873,603425,POLK COUNTY
29874,970418,POLK COUNTY
29875,635177,POLK COUNTY
29876,885516,POLK COUNTY
29877,780004,POLK COUNTY
29878,665669,POLK COUNTY
29879,725577,POLK COUNTY
29880,144047,POLK COUNTY
29881,270647,POLK COUNTY
29882,630700,POLK COUNTY
29883,940531,POLK COUNTY
29884,423772,POLK COUNTY
29885,591040,POLK COUNTY
29886,753712,POLK COUNTY
29887,199713,POLK COUNTY
29888,587261,POLK COUNTY
29889,193043,POLK COUNTY
29890,469820,POLK COUNTY
29891,791064,POLK COUNTY
29892,835862,POLK COUNTY
29893,199465,POLK COUNTY
29894,638513,POLK COUNTY
29895,376925,POLK COUNTY
29896,764882,POLK COUNTY
29897,345018,POLK COUNTY
29898,753239,POLK COUNTY
29899,401814,POLK COUNTY
29900,241450,POLK COUNTY
29901,147031,POLK COUNTY
29902,243535,POLK COUNTY
29903,660833,POLK COUNTY
29904,324677,POLK COUNTY
29905,935215,POLK COUNTY
29906,151160,POLK COUNTY
29907,588762,POLK COUNTY
29908,233500,POLK COUNTY
29909,401507,POLK COUNTY
29910,276646,POLK COUNTY
29911,181049,POLK COUNTY
29912,988505,POLK COUNTY
29913,777543,POLK COUNTY
29914,974855,POLK COUNTY
29915,160643,POLK COUNTY
29916,725852,POLK COUNTY
29917,798729,POLK COUNTY
29918,415672,POLK COUNTY
29919,546506,POLK COUNTY
29920,165066,POLK COUNTY
29921,388280,POLK COUNTY
29922,457586,POLK COUNTY
29923,125165,POLK COUNTY
29924,404409,POLK COUNTY
29925,283194,POLK COUNTY
29926,596170,POLK COUNTY
29927,649109,POLK COUNTY
29928,143530,POLK COUNTY
29929,508210,North Fort Myers
29930,478478,POLK COUNTY
29931,975135,Orlando
29932,762985,POLK COUNTY
29933,358525,POLK COUNTY
29934,165581,POLK COUNTY
29935,936552,POLK COUNTY
29936,346914,POLK COUNTY
29937,323005,POLK COUNTY
29938,739639,POLK COUNTY
29939,994942,POLK COUNTY
29940,644209,POLK COUNTY
29941,787963,POLK COUNTY
29942,361335,POLK COUNTY
29943,875357,POLK COUNTY
29944,609588,POLK COUNTY
29945,466765,POLK COUNTY
29946,622790,POLK COUNTY
29947,934035,POLK COUNTY
29948,245194,POLK COUNTY
29949,901872,POLK COUNTY
29950,702170,POLK COUNTY
29951,503631,POLK COUNTY
29952,826705,POLK COUNTY
29953,398130,POLK COUNTY
29954,455367,POLK COUNTY
29955,836866,POLK COUNTY
29956,159055,POLK COUNTY
29957,836957,POLK COUNTY
29958,137476,POLK COUNTY
29959,869615,POLK COUNTY
29960,834226,POLK COUNTY
29961,322410,POLK COUNTY
29962,132328,POLK COUNTY
29963,535783,POLK COUNTY
29964,808559,POLK COUNTY
29965,838975,POLK COUNTY
29966,701452,POLK COUNTY
29967,290909,POLK COUNTY
29968,755195,POLK COUNTY
29969,319025,POLK COUNTY
29970,315015,POLK COUNTY
29971,762967,POLK COUNTY
29972,281286,POLK COUNTY
29973,781270,POLK COUNTY
29974,400657,POLK COUNTY
29975,142639,POLK COUNTY
29976,285837,POLK COUNTY
29977,252162,POLK COUNTY
29978,815838,POLK COUNTY
29979,407341,POLK COUNTY
29980,604340,POLK COUNTY
29981,452492,POLK COUNTY
29982,316379,POLK COUNTY
29983,616828,POLK COUNTY
29984,817491,POLK COUNTY
29985,199830,POLK COUNTY
29986,751243,POLK COUNTY
29987,608455,POLK COUNTY
29988,878655,POLK COUNTY
29989,295968,POLK COUNTY
29990,738567,POLK COUNTY
29991,753867,POLK COUNTY
29992,600865,POLK COUNTY
29993,655404,POLK COUNTY
29994,765230,POLK COUNTY
29995,602767,POLK COUNTY
29996,693245,POLK COUNTY
29997,907124,POLK COUNTY
29998,544989,POLK COUNTY
29999,425717,POLK COUNTY
30000,988876,POLK COUNTY
30001,692976,POLK COUNTY
30002,392237,POLK COUNTY
30003,398097,POLK COUNTY
30004,223262,POLK COUNTY
30005,360916,POLK COUNTY
30006,419541,POLK COUNTY
30007,457752,POLK COUNTY
30008,611713,POLK COUNTY
30009,406064,POLK COUNTY
30010,499902,POLK COUNTY
30011,461687,POLK COUNTY
30012,705935,POLK COUNTY
30013,131660,POLK COUNTY
30014,232692,POLK COUNTY
30015,573388,POLK COUNTY
30016,995391,POLK COUNTY
30017,603354,POLK COUNTY
30018,193331,POLK COUNTY
30019,445960,POLK COUNTY
30020,906304,POLK COUNTY
30021,856682,POLK COUNTY
30022,956894,POLK COUNTY
30023,902190,POLK COUNTY
30024,244620,POLK COUNTY
30025,582118,POLK COUNTY
30026,475118,POLK COUNTY
30027,903885,POLK COUNTY
30028,929187,POLK COUNTY
30029,611551,POLK COUNTY
30030,616397,POLK COUNTY
30031,127547,POLK COUNTY
30032,495526,POLK COUNTY
30033,783253,POLK COUNTY
30034,830987,POLK COUNTY
30035,627061,POLK COUNTY
30036,667174,POLK COUNTY
30037,771785,POLK COUNTY
30038,927957,POLK COUNTY
30039,949867,POLK COUNTY
30040,610122,POLK COUNTY
30041,599577,POLK COUNTY
30042,172733,POLK COUNTY
30043,746043,POLK COUNTY
30044,527877,POLK COUNTY
30045,801834,POLK COUNTY
30046,325143,POLK COUNTY
30047,896309,POLK COUNTY
30048,433471,POLK COUNTY
30049,565547,POLK COUNTY
30050,341108,POLK COUNTY
30051,308499,POLK COUNTY
30052,591364,POLK COUNTY
30053,593316,POLK COUNTY
30054,699032,POLK COUNTY
30055,149901,POLK COUNTY
30056,702207,POLK COUNTY
30057,182100,POLK COUNTY
30058,956581,POLK COUNTY
30059,893951,POLK COUNTY
30060,927467,POLK COUNTY
30061,262643,POLK COUNTY
30062,590461,POLK COUNTY
30063,414531,POLK COUNTY
30064,918358,HIGHLANDS COUNTY
30065,461292,HIGHLANDS COUNTY
30066,317450,HIGHLANDS COUNTY
30067,473468,HIGHLANDS COUNTY
30068,871708,HIGHLANDS COUNTY
30069,258642,HIGHLANDS COUNTY
30070,292110,HIGHLANDS COUNTY
30071,394260,HIGHLANDS COUNTY
30072,899762,HIGHLANDS COUNTY
30073,260940,HIGHLANDS COUNTY
30074,992804,HIGHLANDS COUNTY
30075,827581,HIGHLANDS COUNTY
30076,699390,HIGHLANDS COUNTY
30077,551921,HIGHLANDS COUNTY
30078,919631,HIGHLANDS COUNTY
30079,590118,HIGHLANDS COUNTY
30080,658405,HIGHLANDS COUNTY
30081,954442,HIGHLANDS COUNTY
30082,224056,HIGHLANDS COUNTY
30083,147991,HIGHLANDS COUNTY
30084,398312,HIGHLANDS COUNTY
30085,637744,HIGHLANDS COUNTY
30086,113752,HIGHLANDS COUNTY
30087,972770,HIGHLANDS COUNTY
30088,410613,HIGHLANDS COUNTY
30089,618673,HIGHLANDS COUNTY
30090,866326,HIGHLANDS COUNTY
30091,358621,HIGHLANDS COUNTY
30092,136646,HIGHLANDS COUNTY
30093,315861,HIGHLANDS COUNTY
30094,770545,HIGHLANDS COUNTY
30095,198665,HIGHLANDS COUNTY
30096,239134,HIGHLANDS COUNTY
30097,123412,HIGHLANDS COUNTY
30098,794130,HIGHLANDS COUNTY
30099,396836,HIGHLANDS COUNTY
30100,864219,HIGHLANDS COUNTY
30101,611593,HIGHLANDS COUNTY
30102,652719,HIGHLANDS COUNTY
30103,320891,HIGHLANDS COUNTY
30104,209545,HIGHLANDS COUNTY
30105,210138,HIGHLANDS COUNTY
30106,111597,HIGHLANDS COUNTY
30107,843195,HIGHLANDS COUNTY
30108,555639,HIGHLANDS COUNTY
30109,979330,HIGHLANDS COUNTY
30110,561772,HIGHLANDS COUNTY
30111,373110,HIGHLANDS COUNTY
30112,402001,HIGHLANDS COUNTY
30113,177052,HIGHLANDS COUNTY
30114,474528,HIGHLANDS COUNTY
30115,916012,HIGHLANDS COUNTY
30116,207898,HIGHLANDS COUNTY
30117,233257,HIGHLANDS COUNTY
30118,514165,HIGHLANDS COUNTY
30119,647970,HIGHLANDS COUNTY
30120,226985,HIGHLANDS COUNTY
30121,619130,HIGHLANDS COUNTY
30122,172712,HIGHLANDS COUNTY
30123,454600,HIGHLANDS COUNTY
30124,240533,HIGHLANDS COUNTY
30125,538154,HIGHLANDS COUNTY
30126,430780,HIGHLANDS COUNTY
30127,646291,HIGHLANDS COUNTY
30128,947934,HIGHLANDS COUNTY
30129,266230,HIGHLANDS COUNTY
30130,931206,HIGHLANDS COUNTY
30131,406913,HIGHLANDS COUNTY
30132,289563,HIGHLANDS COUNTY
30133,333205,HIGHLANDS COUNTY
30134,613143,HIGHLANDS COUNTY
30135,860497,HIGHLANDS COUNTY
30136,922140,HIGHLANDS COUNTY
30137,421951,HIGHLANDS COUNTY
30138,836518,HIGHLANDS COUNTY
30139,357591,HIGHLANDS COUNTY
30140,205306,HIGHLANDS COUNTY
30141,931499,HIGHLANDS COUNTY
30142,216464,HIGHLANDS COUNTY
30143,338399,HIGHLANDS COUNTY
30144,790574,HIGHLANDS COUNTY
30145,227228,HIGHLANDS COUNTY
30146,290470,HIGHLANDS COUNTY
30147,669966,HIGHLANDS COUNTY
30148,113237,HIGHLANDS COUNTY
30149,439540,HIGHLANDS COUNTY
30150,677176,HIGHLANDS COUNTY
30151,505991,HIGHLANDS COUNTY
30152,928444,HIGHLANDS COUNTY
30153,447091,POLK COUNTY
30154,842982,POLK COUNTY
30155,957085,POLK COUNTY
30156,599167,POLK COUNTY
30157,467444,POLK COUNTY
30158,215328,POLK COUNTY
30159,881592,POLK COUNTY
30160,935092,POLK COUNTY
30161,676580,POLK COUNTY
30162,721796,POLK COUNTY
30163,237425,POLK COUNTY
30164,131944,POLK COUNTY
30165,545624,POLK COUNTY
30166,175011,POLK COUNTY
30167,209940,POLK COUNTY
30168,602428,POLK COUNTY
30169,643585,POLK COUNTY
30170,964254,POLK COUNTY
30171,160965,POLK COUNTY
30172,385703,POLK COUNTY
30173,500999,POLK COUNTY
30174,280995,POLK COUNTY
30175,118513,POLK COUNTY
30176,565600,POLK COUNTY
30177,454893,POLK COUNTY
30178,731660,POLK COUNTY
30179,199839,POLK COUNTY
30180,301432,POLK COUNTY
30181,318951,POLK COUNTY
30182,323007,POLK COUNTY
30183,616921,POLK COUNTY
30184,519304,POLK COUNTY
30185,914169,POLK COUNTY
30186,542562,POLK COUNTY
30187,912828,POLK COUNTY
30188,453803,POLK COUNTY
30189,526130,POLK COUNTY
30190,363540,POLK COUNTY
30191,635046,POLK COUNTY
30192,998395,POLK COUNTY
30193,377291,POLK COUNTY
30194,246731,POLK COUNTY
30195,372378,POLK COUNTY
30196,915426,POLK COUNTY
30197,620440,POLK COUNTY
30198,392836,POLK COUNTY
30199,668249,POLK COUNTY
30200,197451,POLK COUNTY
30201,567904,POLK COUNTY
30202,558314,POLK COUNTY
30203,920613,POLK COUNTY
30204,848253,POLK COUNTY
30205,477243,POLK COUNTY
30206,531446,POLK COUNTY
30207,508997,POLK COUNTY
30208,958684,POLK COUNTY
30209,685278,POLK COUNTY
30210,577234,POLK COUNTY
30211,162583,POLK COUNTY
30212,950172,POLK COUNTY
30213,737856,POLK COUNTY
30214,326170,POLK COUNTY
30215,774896,POLK COUNTY
30216,905677,POLK COUNTY
30217,878690,POLK COUNTY
30218,264741,POLK COUNTY
30219,868515,POLK COUNTY
30220,805259,POLK COUNTY
30221,903033,POLK COUNTY
30222,814353,POLK COUNTY
30223,804534,POLK COUNTY
30224,156164,POLK COUNTY
30225,963924,POLK COUNTY
30226,940270,POLK COUNTY
30227,599298,POLK COUNTY
30228,244314,POLK COUNTY
30229,843128,POLK COUNTY
30230,689217,POLK COUNTY
30231,587722,POLK COUNTY
30232,170624,POLK COUNTY
30233,911705,POLK COUNTY
30234,551872,POLK COUNTY
30235,534359,POLK COUNTY
30236,466966,POLK COUNTY
30237,635517,POLK COUNTY
30238,997452,POLK COUNTY
30239,202655,POLK COUNTY
30240,817623,POLK COUNTY
30241,921154,POLK COUNTY
30242,328559,POLK COUNTY
30243,333345,POLK COUNTY
30244,384047,POLK COUNTY
30245,182551,POLK COUNTY
30246,697193,POLK COUNTY
30247,936527,POLK COUNTY
30248,484408,POLK COUNTY
30249,179806,POLK COUNTY
30250,815403,POLK COUNTY
30251,685361,POLK COUNTY
30252,562032,POLK COUNTY
30253,759650,POLK COUNTY
30254,660731,POLK COUNTY
30255,796926,POLK COUNTY
30256,279980,POLK COUNTY
30257,261874,POLK COUNTY
30258,560996,POLK COUNTY
30259,925032,POLK COUNTY
30260,115125,POLK COUNTY
30261,927181,POLK COUNTY
30262,261606,POLK COUNTY
30263,626175,POLK COUNTY
30264,490289,POLK COUNTY
30265,554429,POLK COUNTY
30266,977803,POLK COUNTY
30267,438824,POLK COUNTY
30268,943915,POLK COUNTY
30269,241292,POLK COUNTY
30270,661803,POLK COUNTY
30271,877055,POLK COUNTY
30272,621355,POLK COUNTY
30273,936899,POLK COUNTY
30274,793937,POLK COUNTY
30275,299717,POLK COUNTY
30276,190480,POLK COUNTY
30277,802465,POLK COUNTY
30278,255542,POLK COUNTY
30279,453640,POLK COUNTY
30280,279519,POLK COUNTY
30281,243078,POLK COUNTY
30282,415998,POLK COUNTY
30283,825680,POLK COUNTY
30284,439552,POLK COUNTY
30285,317781,POLK COUNTY
30286,737022,POLK COUNTY
30287,768058,POLK COUNTY
30288,682455,POLK COUNTY
30289,375648,POLK COUNTY
30290,172060,POLK COUNTY
30291,276870,POLK COUNTY
30292,182322,POLK COUNTY
30293,464085,POLK COUNTY
30294,509749,POLK COUNTY
30295,336370,POLK COUNTY
30296,780216,POLK COUNTY
30297,205994,POLK COUNTY
30298,301846,POLK COUNTY
30299,233097,POLK COUNTY
30300,292705,POLK COUNTY
30301,318012,POLK COUNTY
30302,168515,POLK COUNTY
30303,459948,POLK COUNTY
30304,682242,POLK COUNTY
30305,823279,POLK COUNTY
30306,828297,POLK COUNTY
30307,256623,POLK COUNTY
30308,912128,POLK COUNTY
30309,913695,POLK COUNTY
30310,742773,POLK COUNTY
30311,975410,POLK COUNTY
30312,740471,POLK COUNTY
30313,764349,POLK COUNTY
30314,215785,POLK COUNTY
30315,156389,POLK COUNTY
30316,260217,POLK COUNTY
30317,940924,POLK COUNTY
30318,607372,POLK COUNTY
30319,489184,POLK COUNTY
30320,419398,POLK COUNTY
30321,121629,POLK COUNTY
30322,427887,POLK COUNTY
30323,504074,POLK COUNTY
30324,346545,POLK COUNTY
30325,143501,POLK COUNTY
30326,183803,POLK COUNTY
30327,528459,POLK COUNTY
30328,185780,POLK COUNTY
30329,220760,POLK COUNTY
30330,663822,POLK COUNTY
30331,847122,POLK COUNTY
30332,995033,HARDEE COUNTY
30333,580071,HARDEE COUNTY
30334,363807,HARDEE COUNTY
30335,600267,HARDEE COUNTY
30336,418159,MANATEE COUNTY
30337,392903,HARDEE COUNTY
30338,757882,HARDEE COUNTY
30339,387369,HARDEE COUNTY
30340,696277,HARDEE COUNTY
30341,406199,HARDEE COUNTY
30342,216035,HARDEE COUNTY
30343,324034,HARDEE COUNTY
30344,508789,HARDEE COUNTY
30345,606421,HARDEE COUNTY
30346,478546,HARDEE COUNTY
30347,520476,HARDEE COUNTY
30348,890346,HARDEE COUNTY
30349,620072,HARDEE COUNTY
30350,397245,MANATEE COUNTY
30351,793352,HARDEE COUNTY
30352,314955,HARDEE COUNTY
30353,285103,HARDEE COUNTY
30354,240024,HARDEE COUNTY
30355,960172,HARDEE COUNTY
30356,842045,HARDEE COUNTY
30357,997678,HARDEE COUNTY
30358,980446,POLK COUNTY
30359,352597,POLK COUNTY
30360,474706,POLK COUNTY
30361,985994,POLK COUNTY
30362,188711,POLK COUNTY
30363,314902,POLK COUNTY
30364,975826,POLK COUNTY
30365,371992,POLK COUNTY
30366,454593,POLK COUNTY
30367,470156,POLK COUNTY
30368,490996,POLK COUNTY
30369,723457,POLK COUNTY
30370,488432,POLK COUNTY
30371,796139,POLK COUNTY
30372,421737,POLK COUNTY
30373,784054,POLK COUNTY
30374,235859,POLK COUNTY
30375,921248,POLK COUNTY
30376,312170,POLK COUNTY
30377,537626,POLK COUNTY
30378,546151,POLK COUNTY
30379,464079,POLK COUNTY
30380,151815,POLK COUNTY
30381,501163,POLK COUNTY
30382,566473,POLK COUNTY
30383,166039,POLK COUNTY
30384,579838,POLK COUNTY
30385,661541,POLK COUNTY
30386,205717,POLK COUNTY
30387,938335,POLK COUNTY
30388,298102,POLK COUNTY
30389,912215,POLK COUNTY
30390,152830,POLK COUNTY
30391,653273,POLK COUNTY
30392,263986,POLK COUNTY
30393,697663,POLK COUNTY
30394,570074,POLK COUNTY
30395,318369,POLK COUNTY
30396,314013,POLK COUNTY
30397,543932,POLK COUNTY
30398,281536,POLK COUNTY
30399,677716,POLK COUNTY
30400,169891,POLK COUNTY
30401,215177,POLK COUNTY
30402,967325,POLK COUNTY
30403,792407,POLK COUNTY
30404,522326,POLK COUNTY
30405,511071,POLK COUNTY
30406,589820,POLK COUNTY
30407,128370,POLK COUNTY
30408,788682,POLK COUNTY
30409,412996,POLK COUNTY
30410,742185,POLK COUNTY
30411,952176,POLK COUNTY
30412,269520,POLK COUNTY
30413,396491,POLK COUNTY
30414,940554,POLK COUNTY
30415,979019,POLK COUNTY
30416,582792,POLK COUNTY
30417,861586,POLK COUNTY
30418,790142,POLK COUNTY
30419,158858,POLK COUNTY
30420,623166,POLK COUNTY
30421,692341,POLK COUNTY
30422,433923,POLK COUNTY
30423,236956,POLK COUNTY
30424,744479,POLK COUNTY
30425,490960,POLK COUNTY
30426,907836,POLK COUNTY
30427,938829,POLK COUNTY
30428,135060,POLK COUNTY
30429,675430,POLK COUNTY
30430,567559,POLK COUNTY
30431,676823,POLK COUNTY
30432,916475,POLK COUNTY
30433,510328,POLK COUNTY
30434,154287,POLK COUNTY
30435,292775,POLK COUNTY
30436,860302,POLK COUNTY
30437,596082,POLK COUNTY
30438,261641,POLK COUNTY
30439,521107,POLK COUNTY
30440,760282,POLK COUNTY
30441,154009,POLK COUNTY
30442,610617,POLK COUNTY
30443,390277,POLK COUNTY
30444,423046,POLK COUNTY
30445,287628,POLK COUNTY
30446,226097,POLK COUNTY
30447,749527,POLK COUNTY
30448,909473,POLK COUNTY
30449,336940,POLK COUNTY
30450,876522,POLK COUNTY
30451,305705,POLK COUNTY
30452,757428,POLK COUNTY
30453,320441,POLK COUNTY
30454,589668,POLK COUNTY
30455,636878,POLK COUNTY
30456,676101,POLK COUNTY
30457,536334,POLK COUNTY
30458,503323,POLK COUNTY
30459,899580,POLK COUNTY
30460,710534,POLK COUNTY
30461,259770,POLK COUNTY
30462,923077,POLK COUNTY
30463,416654,POLK COUNTY
30464,148972,POLK COUNTY
30465,274420,POLK COUNTY
30466,358503,POLK COUNTY
30467,334795,POLK COUNTY
30468,465343,POLK COUNTY
30469,195263,POLK COUNTY
30470,747728,POLK COUNTY
30471,359396,POLK COUNTY
30472,112907,POLK COUNTY
30473,119610,POLK COUNTY
30474,418618,POLK COUNTY
30475,568288,POLK COUNTY
30476,313912,POLK COUNTY
30477,957896,POLK COUNTY
30478,695632,POLK COUNTY
30479,803838,POLK COUNTY
30480,799175,POLK COUNTY
30481,520449,POLK COUNTY
30482,178057,POLK COUNTY
30483,205082,POLK COUNTY
30484,308337,POLK COUNTY
30485,174231,POLK COUNTY
30486,338350,POLK COUNTY
30487,499639,POLK COUNTY
30488,540814,POLK COUNTY
30489,680249,POLK COUNTY
30490,262598,POLK COUNTY
30491,892267,POLK COUNTY
30492,926447,POLK COUNTY
30493,150511,POLK COUNTY
30494,802073,POLK COUNTY
30495,387221,POLK COUNTY
30496,235540,POLK COUNTY
30497,498224,POLK COUNTY
30498,417163,POLK COUNTY
30499,116592,POLK COUNTY
30500,122925,POLK COUNTY
30501,674930,POLK COUNTY
30502,588564,POLK COUNTY
30503,839317,POLK COUNTY
30504,205423,POLK COUNTY
30505,227891,POLK COUNTY
30506,393125,POLK COUNTY
30507,355372,POLK COUNTY
30508,551645,POLK COUNTY
30509,243642,POLK COUNTY
30510,242999,POLK COUNTY
30511,847500,POLK COUNTY
30512,585579,POLK COUNTY
30513,908712,POLK COUNTY
30514,267242,POLK COUNTY
30515,965030,POLK COUNTY
30516,123970,POLK COUNTY
30517,838208,POLK COUNTY
30518,274471,POLK COUNTY
30519,956664,POLK COUNTY
30520,958554,POLK COUNTY
30521,806379,POLK COUNTY
30522,747517,POLK COUNTY
30523,704598,POLK COUNTY
30524,983405,POLK COUNTY
30525,583997,POLK COUNTY
30526,846354,POLK COUNTY
30527,624109,POLK COUNTY
30528,774817,POLK COUNTY
30529,232367,POLK COUNTY
30530,160805,POLK COUNTY
30531,422163,POLK COUNTY
30532,232359,POLK COUNTY
30533,556677,POLK COUNTY
30534,830425,POLK COUNTY
30535,704640,POLK COUNTY
30536,101090,POLK COUNTY
30537,443321,POLK COUNTY
30538,637187,POLK COUNTY
30539,238539,POLK COUNTY
30540,827715,POLK COUNTY
30541,678502,POLK COUNTY
30542,320417,POLK COUNTY
30543,264006,POLK COUNTY
30544,378292,POLK COUNTY
30545,143477,POLK COUNTY
30546,728283,POLK COUNTY
30547,445149,POLK COUNTY
30548,892672,POLK COUNTY
30549,392130,POLK COUNTY
30550,516658,POLK COUNTY
30551,522311,POLK COUNTY
30552,153436,POLK COUNTY
30553,152479,POLK COUNTY
30554,928605,POLK COUNTY
30555,334307,POLK COUNTY
30556,874311,POLK COUNTY
30557,221924,POLK COUNTY
30558,519967,POLK COUNTY
30559,670016,POLK COUNTY
30560,390141,POLK COUNTY
30561,154880,POLK COUNTY
30562,768466,POLK COUNTY
30563,474179,POLK COUNTY
30564,387954,POLK COUNTY
30565,208624,POLK COUNTY
30566,439544,POLK COUNTY
30567,170257,POLK COUNTY
30568,922319,POLK COUNTY
30569,919755,POLK COUNTY
30570,263347,POLK COUNTY
30571,675120,POLK COUNTY
30572,930574,POLK COUNTY
30573,292540,POLK COUNTY
30574,569092,POLK COUNTY
30575,179993,POLK COUNTY
30576,572471,POLK COUNTY
30577,209374,POLK COUNTY
30578,955385,POLK COUNTY
30579,128797,POLK COUNTY
30580,190070,POLK COUNTY
30581,326389,POLK COUNTY
30582,622016,POLK COUNTY
30583,449767,POLK COUNTY
30584,212172,POLK COUNTY
30585,487089,POLK COUNTY
30586,168259,POLK COUNTY
30587,685286,POLK COUNTY
30588,244631,POLK COUNTY
30589,575777,POLK COUNTY
30590,116551,POLK COUNTY
30591,737929,POLK COUNTY
30592,458335,POLK COUNTY
30593,709874,POLK COUNTY
30594,639243,POLK COUNTY
30595,346556,POLK COUNTY
30596,883742,POLK COUNTY
30597,819791,POLK COUNTY
30598,980031,POLK COUNTY
30599,404845,POLK COUNTY
30600,459379,POLK COUNTY
30601,541497,POLK COUNTY
30602,375423,POLK COUNTY
30603,889739,POLK COUNTY
30604,214309,POLK COUNTY
30605,409168,POLK COUNTY
30606,316286,POLK COUNTY
30607,539906,POLK COUNTY
30608,693642,POLK COUNTY
30609,324312,POLK COUNTY
30610,170686,POLK COUNTY
30611,575294,POLK COUNTY
30612,640810,POLK COUNTY
30613,969444,POLK COUNTY
30614,253189,POLK COUNTY
30615,447170,POLK COUNTY
30616,300447,POLK COUNTY
30617,829947,POLK COUNTY
30618,315612,POLK COUNTY
30619,352643,POLK COUNTY
30620,864957,POLK COUNTY
30621,220600,POLK COUNTY
30622,759329,POLK COUNTY
30623,594807,POLK COUNTY
30624,729396,POLK COUNTY
30625,192815,POLK COUNTY
30626,207086,POLK COUNTY
30627,781446,POLK COUNTY
30628,419427,POLK COUNTY
30629,496681,POLK COUNTY
30630,784577,POLK COUNTY
30631,523906,POLK COUNTY
30632,469293,POLK COUNTY
30633,991995,POLK COUNTY
30634,691072,POLK COUNTY
30635,441049,POLK COUNTY
30636,420049,POLK COUNTY
30637,361208,POLK COUNTY
30638,132805,POLK COUNTY
30639,978693,POLK COUNTY
30640,587741,POLK COUNTY
30641,440745,POLK COUNTY
30642,758367,POLK COUNTY
30643,581939,POLK COUNTY
30644,852712,POLK COUNTY
30645,626561,POLK COUNTY
30646,775213,POLK COUNTY
30647,665768,POLK COUNTY
30648,368795,POLK COUNTY
30649,844802,POLK COUNTY
30650,994405,POLK COUNTY
30651,202800,POLK COUNTY
30652,203526,POLK COUNTY
30653,589430,POLK COUNTY
30654,787959,POLK COUNTY
30655,184530,POLK COUNTY
30656,681013,POLK COUNTY
30657,123348,POLK COUNTY
30658,952479,POLK COUNTY
30659,597727,POLK COUNTY
30660,158934,POLK COUNTY
30661,787412,POLK COUNTY
30662,732585,POLK COUNTY
30663,863561,POLK COUNTY
30664,344380,POLK COUNTY
30665,232469,POLK COUNTY
30666,105540,HIGHLANDS COUNTY
30667,854644,HIGHLANDS COUNTY
30668,492930,HIGHLANDS COUNTY
30669,585039,HIGHLANDS COUNTY
30670,825661,HIGHLANDS COUNTY
30671,105116,HIGHLANDS COUNTY
30672,764232,HIGHLANDS COUNTY
30673,633550,HIGHLANDS COUNTY
30674,672043,HIGHLANDS COUNTY
30675,705756,HIGHLANDS COUNTY
30676,727991,HIGHLANDS COUNTY
30677,787110,HIGHLANDS COUNTY
30678,233881,HIGHLANDS COUNTY
30679,277587,HIGHLANDS COUNTY
30680,630152,HIGHLANDS COUNTY
30681,315211,HIGHLANDS COUNTY
30682,340545,HIGHLANDS COUNTY
30683,877965,HIGHLANDS COUNTY
30684,375190,HIGHLANDS COUNTY
30685,875426,HIGHLANDS COUNTY
30686,386718,HIGHLANDS COUNTY
30687,303820,HIGHLANDS COUNTY
30688,559661,HIGHLANDS COUNTY
30689,941385,HIGHLANDS COUNTY
30690,747504,HIGHLANDS COUNTY
30691,732905,HIGHLANDS COUNTY
30692,994104,HIGHLANDS COUNTY
30693,547470,HIGHLANDS COUNTY
30694,304838,HIGHLANDS COUNTY
30695,574080,HIGHLANDS COUNTY
30696,894911,HIGHLANDS COUNTY
30697,684578,HIGHLANDS COUNTY
30698,429866,HIGHLANDS COUNTY
30699,437751,HIGHLANDS COUNTY
30700,298934,HIGHLANDS COUNTY
30701,810367,HIGHLANDS COUNTY
